0.64	784.0	343.0	220.5	3.5	4	0.1	1	19.34	15.42
0.64	784.0	343.0	220.5	3.5	5	0.1	1	19.32	15.21
0.62	808.5	367.5	220.5	3.5	2	0.1	1	14.34	12.96
0.62	808.5	367.5	220.5	3.5	3	0.1	1	14.5	12.97
0.62	808.5	367.5	220.5	3.5	4	0.1	1	14.33	12.93
0.62	808.5	367.5	220.5	3.5	5	0.1	1	14.27	13.02
0.98	514.5	294.0	110.25	7.0	2	0.1	2	25.95	24.29
0.98	514.5	294.0	110.25	7.0	3	0.1	2	25.63	24.31
0.98	514.5	294.0	110.25	7.0	4	0.1	2	26.13	24.13
0.98	514.5	294.0	110.25	7.0	5	0.1	2	25.89	24.25
0.9	563.5	318.5	122.5	7.0	2	0.1	2	32.54	28.88
0.9	563.5	318.5	122.5	7.0	3	0.1	2	29.44	29.68
0.9	563.5	318.5	122.5	7.0	4	0.1	2	29.36	28.83
0.9	563.5	318.5	122.5	7.0	5	0.1	2	34.2	27.9
0.86	588.0	294.0	147.0	7.0	2	0.1	2	30.91	26.48
0.86	588.0	294.0	147.0	7.0	3	0.1	2	25.63	27.02
0.86	588.0	294.0	147.0	7.0	4	0.1	2	27.36	26.33
0.86	588.0	294.0	147.0	7.0	5	0.1	2	31.9	25.36
0.82	612.5	318.5	147.0	7.0	2	0.1	2	27.38	23.75
0.82	612.5	318.5	147.0	7.0	3	0.1	2	25.02	24.23
0.82	612.5	318.5	147.0	7.0	4	0.1	2	24.8	23.67
0.82	612.5	318.5	147.0	7.0	5	0.1	2	28.79	22.79
0.79	637.0	343.0	147.0	7.0	2	0.1	2	41.07	35.65
0.79	637.0	343.0	147.0	7.0	3	0.1	2	34.62	37.26
0.79	637.0	343.0	147.0	7.0	4	0.1	2	33.87	36.97
0.79	637.0	343.0	147.0	7.0	5	0.1	2	42.86	36.03
0.76	661.5	416.5	122.5	7.0	2	0.1	2	33.91	33.16
0.76	661.5	416.5	122.5	7.0	3	0.1	2	34.07	32.4
0.76	661.5	416.5	122.5	7.0	4	0.1	2	34.17	33.12
0.76	661.5	416.5	122.5	7.0	5	0.1	2	33.78	32.41
0.74	686.0	245.0	220.5	3.5	2	0.1	2	13.39	10.42
0.74	686.0	245.0	220.5	3.5	3	0.1	2	13.72	10.46
0.74	686.0	245.0	220.5	3.5	4	0.1	2	13.57	10.32
0.74	686.0	245.0	220.5	3.5	5	0.1	2	13.79	10.45
0.71	710.5	269.5	220.5	3.5	2	0.1	2	13.67	10.64
0.71	710.5	269.5	220.5	3.5	3	0.1	2	14.11	10.72
0.71	710.5	269.5	220.5	3.5	4	0.1	2	13.8	10.55
0.71	710.5	269.5	220.5	3.5	5	0.1	2	14.21	10.68
0.69	735.0	294.0	220.5	3.5	2	0.1	2	13.2	11.45
0.69	735.0	294.0	220.5	3.5	3	0.1	2	13.54	11.46
0.69	735.0	294.0	220.5	3.5	4	0.1	2	13.32	11.32
0.69	735.0	294.0	220.5	3.5	5	0.1	2	13.51	11.49
0.66	759.5	318.5	220.5	3.5	2	0.1	2	14.86	11.45
0.66	759.5	318.5	220.5	3.5	3	0.1	2	14.75	11.42
0.66	759.5	318.5	220.5	3.5	4	0.1	2	15.0	11.33
0.66	759.5	318.5	220.5	3.5	5	0.1	2	14.74	11.43
0.64	784.0	343.0	220.5	3.5	2	0.1	2	19.23	15.41
0.64	784.0	343.0	220.5	3.5	3	0.1	2	19.34	15.18
0.64	784.0	343.0	220.5	3.5	4	0.1	2	19.32	15.34
0.64	784.0	343.0	220.5	3.5	5	0.1	2	19.3	15.19
0.62	808.5	367.5	220.5	3.5	2	0.1	2	14.37	12.88
0.62	808.5	367.5	220.5	3.5	3	0.1	2	14.57	13.0
0.62	808.5	367.5	220.5	3.5	4	0.1	2	14.27	12.97
0.62	808.5	367.5	220.5	3.5	5	0.1	2	14.24	13.04
0.98	514.5	294.0	110.25	7.0	2	0.1	3	25.68	24.28
0.98	514.5	294.0	110.25	7.0	3	0.1	3	26.02	24.4
0.98	514.5	294.0	110.25	7.0	4	0.1	3	25.84	24.11
0.98	514.5	294.0	110.25	7.0	5	0.1	3	26.14	24.35
0.9	563.5	318.5	122.5	7.0	2	0.1	3	34.14	28.07
0.9	563.5	318.5	122.5	7.0	3	0.1	3	32.85	29.01
0.9	563.5	318.5	122.5	7.0	4	0.1	3	30.08	29.62
0.9	563.5	318.5	122.5	7.0	5	0.1	3	29.67	29.05
0.86	588.0	294.0	147.0	7.0	2	0.1	3	31.73	25.41
0.86	588.0	294.0	147.0	7.0	3	0.1	3	31.01	26.47
0.86	588.0	294.0	147.0	7.0	4	0.1	3	25.9	26.89
0.86	588.0	294.0	147.0	7.0	5	0.1	3	27.4	26.46
0.82	612.5	318.5	147.0	7.0	2	0.1	3	28.68	22.93
0.82	612.5	318.5	147.0	7.0	3	0.1	3	27.54	23.84
0.82	612.5	318.5	147.0	7.0	4	0.1	3	25.35	24.17
0.82	612.5	318.5	147.0	7.0	5	0.1	3	24.93	23.87
0.79	637.0	343.0	147.0	7.0	2	0.1	3	43.12	35.78
0.79	637.0	343.0	147.0	7.0	3	0.1	3	41.22	35.48
0.79	637.0	343.0	147.0	7.0	4	0.1	3	35.1	36.97
0.79	637.0	343.0	147.0	7.0	5	0.1	3	34.29	36.7
0.76	661.5	416.5	122.5	7.0	2	0.1	3	33.85	32.52
0.76	661.5	416.5	122.5	7.0	3	0.1	3	34.11	33.28
0.76	661.5	416.5	122.5	7.0	4	0.1	3	34.48	32.33
0.76	661.5	416.5	122.5	7.0	5	0.1	3	34.5	33.24
0.74	686.0	245.0	220.5	3.5	2	0.1	3	13.6	10.39
0.74	686.0	245.0	220.5	3.5	3	0.1	3	13.36	10.34
0.74	686.0	245.0	220.5	3.5	4	0.1	3	13.65	10.35
0.74	686.0	245.0	220.5	3.5	5	0.1	3	13.49	10.38
0.71	710.5	269.5	220.5	3.5	2	0.1	3	14.14	10.77
0.71	710.5	269.5	220.5	3.5	3	0.1	3	13.77	10.68
0.71	710.5	269.5	220.5	3.5	4	0.1	3	14.3	10.68
0.71	710.5	269.5	220.5	3.5	5	0.1	3	13.87	10.7
0.69	735.0	294.0	220.5	3.5	2	0.1	3	14.44	11.22
0.69	735.0	294.0	220.5	3.5	3	0.1	3	14.27	11.16
0.69	735.0	294.0	220.5	3.5	4	0.1	3	14.67	11.1
0.69	735.0	294.0	220.5	3.5	5	0.1	3	14.4	11.14
0.66	759.5	318.5	220.5	3.5	2	0.1	3	13.46	11.59
0.66	759.5	318.5	220.5	3.5	3	0.1	3	13.7	11.6
0.66	759.5	318.5	220.5	3.5	4	0.1	3	13.59	11.53
0.66	759.5	318.5	220.5	3.5	5	0.1	3	13.83	11.61
0.64	784.0	343.0	220.5	3.5	2	0.1	3	19.14	15.16
0.64	784.0	343.0	220.5	3.5	3	0.1	3	19.18	15.36
0.64	784.0	343.0	220.5	3.5	4	0.1	3	19.37	15.12
0.64	784.0	343.0	220.5	3.5	5	0.1	3	19.29	15.36
0.62	808.5	367.5	220.5	3.5	2	0.1	3	14.09	12.68
0.62	808.5	367.5	220.5	3.5	3	0.1	3	14.23	12.63
0.62	808.5	367.5	220.5	3.5	4	0.1	3	14.14	12.71
0.62	808.5	367.5	220.5	3.5	5	0.1	3	13.89	12.73
0.98	514.5	294.0	110.25	7.0	2	0.1	4	25.91	24.38
0.98	514.5	294.0	110.25	7.0	3	0.1	4	25.72	24.23
0.98	514.5	294.0	110.25	7.0	4	0.1	4	26.18	24.04
0.98	514.5	294.0	110.25	7.0	5	0.1	4	25.87	24.32
0.9	563.5	318.5	122.5	7.0	2	0.1	4	29.34	29.06
0.9	563.5	318.5	122.5	7.0	3	0.1	4	33.91	28.05
0.9	563.5	318.5	122.5	7.0	4	0.1	4	32.83	28.86
0.9	563.5	318.5	122.5	7.0	5	0.1	4	29.92	29.79
0.86	588.0	294.0	147.0	7.0	2	0.1	4	27.17	26.44
0.86	588.0	294.0	147.0	7.0	3	0.1	4	31.76	25.37
0.86	588.0	294.0	147.0	7.0	4	0.1	4	31.06	26.33
0.86	588.0	294.0	147.0	7.0	5	0.1	4	25.81	27.03
0.82	612.5	318.5	147.0	7.0	2	0.1	4	24.61	23.8
0.82	612.5	318.5	147.0	7.0	3	0.1	4	28.61	22.8
0.82	612.5	318.5	147.0	7.0	4	0.1	4	27.57	23.59
0.82	612.5	318.5	147.0	7.0	5	0.1	4	25.16	24.24
0.79	637.0	343.0	147.0	7.0	2	0.1	4	34.25	36.86
0.79	637.0	343.0	147.0	7.0	3	0.1	4	43.3	35.89
0.79	637.0	343.0	147.0	7.0	4	0.1	4	41.86	35.45
0.79	637.0	343.0	147.0	7.0	5	0.1	4	35.29	37.1
0.76	661.5	416.5	122.5	7.0	2	0.1	4	34.11	33.08
0.76	661.5	416.5	122.5	7.0	3	0.1	4	33.62	32.38
0.76	661.5	416.5	122.5	7.0	4	0.1	4	33.89	33.09
0.76	661.5	416.5	122.5	7.0	5	0.1	4	34.05	32.31
0.74	686.0	245.0	220.5	3.5	2	0.1	4	13.2	10.08
0.74	686.0	245.0	220.5	3.5	3	0.1	4	13.36	10.15
0.74	686.0	245.0	220.5	3.5	4	0.1	4	13.21	10.07
0.74	686.0	245.0	220.5	3.5	5	0.1	4	13.53	10.14
0.71	710.5	269.5	220.5	3.5	2	0.1	4	13.67	10.66
0.71	710.5	269.5	220.5	3.5	3	0.1	4	14.12	10.68
0.71	710.5	269.5	220.5	3.5	4	0.1	4	13.79	10.53
0.71	710.5	269.5	220.5	3.5	5	0.1	4	14.2	10.72
0.69	735.0	294.0	220.5	3.5	2	0.1	4	14.29	11.18
0.69	735.0	294.0	220.5	3.5	3	0.1	4	14.49	11.22
0.69	735.0	294.0	220.5	3.5	4	0.1	4	14.42	11.07
0.69	735.0	294.0	220.5	3.5	5	0.1	4	14.73	11.2
0.66	759.5	318.5	220.5	3.5	2	0.1	4	14.86	11.44
0.66	759.5	318.5	220.5	3.5	3	0.1	4	14.67	11.42
0.66	759.5	318.5	220.5	3.5	4	0.1	4	15.0	11.33
0.66	759.5	318.5	220.5	3.5	5	0.1	4	14.83	11.43
0.64	784.0	343.0	220.5	3.5	2	0.1	4	19.24	15.4
0.64	784.0	343.0	220.5	3.5	3	0.1	4	19.25	15.19
0.64	784.0	343.0	220.5	3.5	4	0.1	4	19.42	15.32
0.64	784.0	343.0	220.5	3.5	5	0.1	4	19.48	15.16
0.62	808.5	367.5	220.5	3.5	2	0.1	4	14.37	12.85
0.62	808.5	367.5	220.5	3.5	3	0.1	4	14.34	13.04
0.62	808.5	367.5	220.5	3.5	4	0.1	4	14.28	13.0
0.62	808.5	367.5	220.5	3.5	5	0.1	4	14.47	13.0
0.98	514.5	294.0	110.25	7.0	2	0.1	5	25.64	24.35
0.98	514.5	294.0	110.25	7.0	3	0.1	5	25.98	24.33
0.98	514.5	294.0	110.25	7.0	4	0.1	5	25.88	24.03
0.98	514.5	294.0	110.25	7.0	5	0.1	5	26.18	24.26
0.9	563.5	318.5	122.5	7.0	2	0.1	5	29.82	29.83
0.9	563.5	318.5	122.5	7.0	3	0.1	5	29.52	29.08
0.9	563.5	318.5	122.5	7.0	4	0.1	5	34.45	28.03
0.9	563.5	318.5	122.5	7.0	5	0.1	5	33.01	29.02
0.86	588.0	294.0	147.0	7.0	2	0.1	5	25.82	27.03
0.86	588.0	294.0	147.0	7.0	3	0.1	5	27.33	26.45
0.86	588.0	294.0	147.0	7.0	4	0.1	5	32.04	25.36
0.86	588.0	294.0	147.0	7.0	5	0.1	5	31.28	26.45
0.82	612.5	318.5	147.0	7.0	2	0.1	5	25.11	24.37
0.82	612.5	318.5	147.0	7.0	3	0.1	5	24.77	23.89
0.82	612.5	318.5	147.0	7.0	4	0.1	5	28.88	22.89
0.82	612.5	318.5	147.0	7.0	5	0.1	5	27.69	23.86
0.79	637.0	343.0	147.0	7.0	2	0.1	5	34.99	37.03
0.79	637.0	343.0	147.0	7.0	3	0.1	5	34.18	36.71
0.79	637.0	343.0	147.0	7.0	4	0.1	5	43.14	36.77
0.79	637.0	343.0	147.0	7.0	5	0.1	5	41.26	35.48
0.76	661.5	416.5	122.5	7.0	2	0.1	5	34.25	32.31
0.76	661.5	416.5	122.5	7.0	3	0.1	5	34.35	33.21
0.76	661.5	416.5	122.5	7.0	4	0.1	5	33.64	32.46
0.76	661.5	416.5	122.5	7.0	5	0.1	5	33.88	33.27
0.74	686.0	245.0	220.5	3.5	2	0.1	5	13.65	10.47
0.74	686.0	245.0	220.5	3.5	3	0.1	5	13.44	10.37
0.74	686.0	245.0	220.5	3.5	4	0.1	5	13.72	10.34
0.74	686.0	245.0	220.5	3.5	5	0.1	5	13.5	10.39
0.71	710.5	269.5	220.5	3.5	2	0.1	5	14.18	10.78
0.71	710.5	269.5	220.5	3.5	3	0.1	5	13.75	10.7
0.71	710.5	269.5	220.5	3.5	4	0.1	5	14.26	10.67
0.71	710.5	269.5	220.5	3.5	5	0.1	5	13.89	13.69
0.69	735.0	294.0	220.5	3.5	2	0.1	5	14.55	11.21
0.69	735.0	294.0	220.5	3.5	3	0.1	5	14.28	11.14
0.69	735.0	294.0	220.5	3.5	4	0.1	5	14.46	11.11
0.69	735.0	294.0	220.5	3.5	5	0.1	5	14.39	11.16
0.66	759.5	318.5	220.5	3.5	2	0.1	5	14.54	11.38
0.66	759.5	318.5	220.5	3.5	3	0.1	5	14.81	11.34
0.66	759.5	318.5	220.5	3.5	4	0.1	5	14.65	11.22
0.66	759.5	318.5	220.5	3.5	5	0.1	5	14.87	11.34
0.64	784.0	343.0	220.5	3.5	2	0.1	5	19.24	15.16
0.64	784.0	343.0	220.5	3.5	3	0.1	5	19.18	15.37
0.64	784.0	343.0	220.5	3.5	4	0.1	5	19.26	15.12
0.64	784.0	343.0	220.5	3.5	5	0.1	5	19.29	15.36
0.62	808.5	367.5	220.5	3.5	2	0.1	5	14.24	12.59
0.62	808.5	367.5	220.5	3.5	3	0.1	5	13.97	12.74
0.62	808.5	367.5	220.5	3.5	4	0.1	5	13.99	12.8
0.62	808.5	367.5	220.5	3.5	5	0.1	5	14.15	12.62
0.98	514.5	294.0	110.25	7.0	2	0.25	1	29.79	28.15
0.98	514.5	294.0	110.25	7.0	3	0.25	1	29.79	28.15
0.98	514.5	294.0	110.25	7.0	4	0.25	1	29.28	28.37
0.98	514.5	294.0	110.25	7.0	5	0.25	1	29.49	28.41
0.9	563.5	318.5	122.5	7.0	2	0.25	1	36.12	32.68
0.9	563.5	318.5	122.5	7.0	3	0.25	1	33.17	33.48
0.9	563.5	318.5	122.5	7.0	4	0.25	1	32.71	32.84
0.9	563.5	318.5	122.5	7.0	5	0.25	1	37.58	32.0
0.86	588.0	294.0	147.0	7.0	2	0.25	1	33.98	29.54
0.86	588.0	294.0	147.0	7.0	3	0.25	1	28.61	30.05
0.86	588.0	294.0	147.0	7.0	4	0.25	1	30.12	29.6
0.86	588.0	294.0	147.0	7.0	5	0.25	1	34.73	28.66
0.82	612.5	318.5	147.0	7.0	2	0.25	1	30.17	26.84
0.82	612.5	318.5	147.0	7.0	3	0.25	1	27.84	27.27
0.82	612.5	318.5	147.0	7.0	4	0.25	1	27.25	26.97
0.82	612.5	318.5	147.0	7.0	5	0.25	1	31.39	26.19
0.79	637.0	343.0	147.0	7.0	2	0.25	1	43.8	38.67
0.79	637.0	343.0	147.0	7.0	3	0.25	1	37.81	40.03
0.79	637.0	343.0	147.0	7.0	4	0.25	1	36.85	39.86
0.79	637.0	343.0	147.0	7.0	5	0.25	1	45.52	39.04
0.76	661.5	416.5	122.5	7.0	2	0.25	1	36.85	36.96
0.76	661.5	416.5	122.5	7.0	3	0.25	1	37.58	36.13
0.76	661.5	416.5	122.5	7.0	4	0.25	1	37.45	36.91
0.76	661.5	416.5	122.5	7.0	5	0.25	1	36.62	36.43
0.74	686.0	245.0	220.5	3.5	2	0.25	1	15.19	12.43
0.74	686.0	245.0	220.5	3.5	3	0.25	1	15.5	12.5
0.74	686.0	245.0	220.5	3.5	4	0.25	1	15.28	12.41
0.74	686.0	245.0	220.5	3.5	5	0.25	1	15.5	12.45
0.71	710.5	269.5	220.5	3.5	2	0.25	1	15.42	12.57
0.71	710.5	269.5	220.5	3.5	3	0.25	1	15.85	12.65
0.71	710.5	269.5	220.5	3.5	4	0.25	1	15.44	12.57
0.71	710.5	269.5	220.5	3.5	5	0.25	1	15.81	12.63
0.69	735.0	294.0	220.5	3.5	2	0.25	1	15.21	12.78
0.69	735.0	294.0	220.5	3.5	3	0.25	1	15.63	12.93
0.69	735.0	294.0	220.5	3.5	4	0.25	1	15.48	12.73
0.69	735.0	294.0	220.5	3.5	5	0.25	1	15.78	12.72
0.66	759.5	318.5	220.5	3.5	2	0.25	1	16.39	13.17
0.66	759.5	318.5	220.5	3.5	3	0.25	1	16.27	13.18
0.66	759.5	318.5	220.5	3.5	4	0.25	1	16.39	13.17
0.66	759.5	318.5	220.5	3.5	5	0.25	1	16.19	13.18
0.64	784.0	343.0	220.5	3.5	2	0.25	1	21.13	17.5
0.64	784.0	343.0	220.5	3.5	3	0.25	1	21.19	17.35
0.64	784.0	343.0	220.5	3.5	4	0.25	1	21.09	17.52
0.64	784.0	343.0	220.5	3.5	5	0.25	1	21.08	17.37
0.62	808.5	367.5	220.5	3.5	2	0.25	1	15.77	15.09
0.62	808.5	367.5	220.5	3.5	3	0.25	1	15.95	15.12
0.62	808.5	367.5	220.5	3.5	4	0.25	1	15.77	15.08
0.62	808.5	367.5	220.5	3.5	5	0.25	1	15.76	15.16
0.98	514.5	294.0	110.25	7.0	2	0.25	2	29.62	28.67
0.98	514.5	294.0	110.25	7.0	3	0.25	2	29.69	28.57
0.98	514.5	294.0	110.25	7.0	4	0.25	2	30.18	28.18
0.98	514.5	294.0	110.25	7.0	5	0.25	2	30.02	28.6
0.9	563.5	318.5	122.5	7.0	2	0.25	2	35.56	32.46
0.9	563.5	318.5	122.5	7.0	3	0.25	2	32.64	33.27
0.9	563.5	318.5	122.5	7.0	4	0.25	2	32.77	32.33
0.9	563.5	318.5	122.5	7.0	5	0.25	2	37.72	31.66
0.86	588.0	294.0	147.0	7.0	2	0.25	2	33.37	29.34
0.86	588.0	294.0	147.0	7.0	3	0.25	2	27.89	29.87
0.86	588.0	294.0	147.0	7.0	4	0.25	2	29.9	29.27
0.86	588.0	294.0	147.0	7.0	5	0.25	2	34.52	28.4
0.82	612.5	318.5	147.0	7.0	2	0.25	2	28.27	25.74
0.82	612.5	318.5	147.0	7.0	3	0.25	2	26.96	25.98
0.82	612.5	318.5	147.0	7.0	4	0.25	2	26.72	25.38
0.82	612.5	318.5	147.0	7.0	5	0.25	2	29.88	24.94
0.79	637.0	343.0	147.0	7.0	2	0.25	2	43.86	38.57
0.79	637.0	343.0	147.0	7.0	3	0.25	2	37.41	40.19
0.79	637.0	343.0	147.0	7.0	4	0.25	2	36.77	39.97
0.79	637.0	343.0	147.0	7.0	5	0.25	2	45.97	38.98
0.76	661.5	416.5	122.5	7.0	2	0.25	2	36.87	36.95
0.76	661.5	416.5	122.5	7.0	3	0.25	2	37.35	36.28
0.76	661.5	416.5	122.5	7.0	4	0.25	2	37.28	36.86
0.76	661.5	416.5	122.5	7.0	5	0.25	2	36.81	36.45
0.74	686.0	245.0	220.5	3.5	2	0.25	2	14.73	12.35
0.74	686.0	245.0	220.5	3.5	3	0.25	2	15.1	12.45
0.74	686.0	245.0	220.5	3.5	4	0.25	2	15.18	12.16
0.74	686.0	245.0	220.5	3.5	5	0.25	2	15.44	12.3
0.71	710.5	269.5	220.5	3.5	2	0.25	2	14.91	12.33
0.71	710.5	269.5	220.5	3.5	3	0.25	2	15.4	12.29
0.71	710.5	269.5	220.5	3.5	4	0.25	2	14.94	12.2
0.71	710.5	269.5	220.5	3.5	5	0.25	2	15.32	12.49
0.69	735.0	294.0	220.5	3.5	2	0.25	2	15.52	12.85
0.69	735.0	294.0	220.5	3.5	3	0.25	2	15.85	12.87
0.69	735.0	294.0	220.5	3.5	4	0.25	2	15.66	12.73
0.69	735.0	294.0	220.5	3.5	5	0.25	2	15.99	12.95
0.66	759.5	318.5	220.5	3.5	2	0.25	2	15.89	13.05
0.66	759.5	318.5	220.5	3.5	3	0.25	2	15.85	12.93
0.66	759.5	318.5	220.5	3.5	4	0.25	2	16.22	12.77
0.66	759.5	318.5	220.5	3.5	5	0.25	2	15.87	13.0
0.64	784.0	343.0	220.5	3.5	2	0.25	2	20.47	17.14
0.64	784.0	343.0	220.5	3.5	3	0.25	2	20.56	16.84
0.64	784.0	343.0	220.5	3.5	4	0.25	2	20.48	17.02
0.64	784.0	343.0	220.5	3.5	5	0.25	2	20.43	17.11
0.62	808.5	367.5	220.5	3.5	2	0.25	2	15.32	14.34
0.62	808.5	367.5	220.5	3.5	3	0.25	2	15.64	14.66
0.62	808.5	367.5	220.5	3.5	4	0.25	2	15.14	14.6
0.62	808.5	367.5	220.5	3.5	5	0.25	2	15.3	14.6
0.98	514.5	294.0	110.25	7.0	2	0.25	3	29.43	28.67
0.98	514.5	294.0	110.25	7.0	3	0.25	3	29.78	28.56
0.98	514.5	294.0	110.25	7.0	4	0.25	3	30.1	28.17
0.98	514.5	294.0	110.25	7.0	5	0.25	3	30.19	28.63
